asn=0    	id=-1  	Main	copying configuration file E:\TSCH-2022\matlab-simulation\schedule_1\config_Newjson to output directory E:\TSCH-2022\results\2022-05-02_13-18-48\config_Newjson[MAIN]
asn=43650	id=3   	Node	scanning on channel=22...[NODE]
asn=43650	id=12  	Node	scanning on channel=17...[NODE]
asn=43650	id=10  	Node	scanning on channel=21...[NODE]
asn=43682	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=43692	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=43692	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=43692	id=4   	App	generate a packet, seqnum=24 for=1 [PACKET_SOURCE]
asn=43692	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=43692	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=43692	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=43692	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 24], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=43692	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=43693	id=1   	App	rx app packet seqnum=24 from=4 at cell [ts: 3, co: 2][NODE]
asn=43693	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=24 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=43693	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=43693	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=43694	id=5   	Node	scanning on channel=16...[NODE]
asn=43751	id=12  	Node	scanning on channel=12...[NODE]
asn=43751	id=14  	Node	scanning on channel=15...[NODE]
asn=43751	id=7   	Node	scanning on channel=18...[NODE]
asn=43751	id=6   	Node	scanning on channel=17...[NODE]
asn=43751	id=10  	Node	scanning on channel=20...[NODE]
asn=43751	id=3   	Node	scanning on channel=12...[NODE]
asn=43751	id=9   	Node	scanning on channel=14...[NODE]
asn=43751	id=11  	Node	scanning on channel=16...[NODE]
asn=43751	id=8   	Node	scanning on channel=16...[NODE]
asn=43751	id=13  	Node	scanning on channel=15...[NODE]
asn=43785	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=43795	id=5   	Node	scanning on channel=18...[NODE]
asn=43843	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=43843	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=43843	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=43843	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=43852	id=13  	Node	scanning on channel=25...[NODE]
asn=43852	id=8   	Node	scanning on channel=18...[NODE]
asn=43852	id=12  	Node	scanning on channel=19...[NODE]
asn=43852	id=14  	Node	scanning on channel=25...[NODE]
asn=43852	id=11  	Node	scanning on channel=26...[NODE]
asn=43852	id=7   	Node	scanning on channel=26...[NODE]
asn=43852	id=9   	Node	scanning on channel=22...[NODE]
asn=43852	id=3   	Node	scanning on channel=24...[NODE]
asn=43852	id=6   	Node	scanning on channel=23...[NODE]
asn=43852	id=10  	Node	scanning on channel=26...[NODE]
asn=43862	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=43896	id=5   	Node	scanning on channel=25...[NODE]
asn=43912	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=43953	id=10  	Node	scanning on channel=19...[NODE]
asn=43953	id=6   	Node	scanning on channel=25...[NODE]
asn=43953	id=13  	Node	scanning on channel=12...[NODE]
asn=43953	id=8   	Node	scanning on channel=19...[NODE]
asn=43953	id=12  	Node	scanning on channel=21...[NODE]
asn=43953	id=3   	Node	scanning on channel=26...[NODE]
asn=43953	id=9   	Node	scanning on channel=12...[NODE]
asn=43953	id=7   	Node	scanning on channel=13...[NODE]
asn=43953	id=14  	Node	scanning on channel=21...[NODE]
asn=43953	id=11  	Node	scanning on channel=15...[NODE]
asn=43969	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=43997	id=5   	Node	scanning on channel=15...[NODE]
asn=44015	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=44054	id=10  	Node	scanning on channel=16...[NODE]
asn=44054	id=14  	Node	scanning on channel=16...[NODE]
asn=44054	id=6   	Node	scanning on channel=20...[NODE]
asn=44054	id=11  	Node	scanning on channel=26...[NODE]
asn=44054	id=7   	Node	scanning on channel=19...[NODE]
asn=44054	id=9   	Node	scanning on channel=20...[NODE]
asn=44054	id=13  	Node	scanning on channel=15...[NODE]
asn=44054	id=3   	Node	scanning on channel=16...[NODE]
asn=44054	id=8   	Node	scanning on channel=13...[NODE]
asn=44054	id=12  	Node	scanning on channel=22...[NODE]
asn=44098	id=5   	Node	scanning on channel=24...[NODE]
asn=44116	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=44155	id=12  	Node	scanning on channel=25...[NODE]
asn=44155	id=10  	Node	scanning on channel=24...[NODE]
asn=44155	id=14  	Node	scanning on channel=22...[NODE]
asn=44155	id=6   	Node	scanning on channel=16...[NODE]
asn=44155	id=8   	Node	scanning on channel=26...[NODE]
asn=44155	id=3   	Node	scanning on channel=21...[NODE]
asn=44155	id=13  	Node	scanning on channel=24...[NODE]
asn=44155	id=9   	Node	scanning on channel=11...[NODE]
asn=44155	id=11  	Node	scanning on channel=22...[NODE]
asn=44155	id=7   	Node	scanning on channel=11...[NODE]
asn=44163	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=44170	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=44199	id=5   	Node	scanning on channel=23...[NODE]
asn=44217	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=44217	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=44254	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=44254	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=44254	id=2   	App	generate a packet, seqnum=4 for=1 [PACKET_SOURCE]
asn=44254	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=44254	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=44254	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=44254	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 4], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=44254	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=44256	id=12  	Node	scanning on channel=22...[NODE]
asn=44256	id=10  	Node	scanning on channel=20...[NODE]
asn=44256	id=7   	Node	scanning on channel=20...[NODE]
asn=44256	id=11  	Node	scanning on channel=24...[NODE]
asn=44256	id=14  	Node	scanning on channel=17...[NODE]
asn=44256	id=9   	Node	scanning on channel=24...[NODE]
asn=44256	id=13  	Node	scanning on channel=15...[NODE]
asn=44256	id=3   	Node	scanning on channel=25...[NODE]
asn=44256	id=6   	Node	scanning on channel=21...[NODE]
asn=44256	id=8   	Node	scanning on channel=21...[NODE]
asn=44268	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=44269	id=1   	App	rx app packet seqnum=4 from=2 at cell [ts: 1, co: 1][NODE]
asn=44269	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=4 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=44269	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=44269	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=44300	id=5   	Node	scanning on channel=25...[NODE]
asn=44305	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=44357	id=8   	Node	scanning on channel=15...[NODE]
asn=44357	id=12  	Node	scanning on channel=16...[NODE]
asn=44357	id=10  	Node	scanning on channel=24...[NODE]
asn=44357	id=6   	Node	scanning on channel=13...[NODE]
asn=44357	id=3   	Node	scanning on channel=26...[NODE]
asn=44357	id=13  	Node	scanning on channel=16...[NODE]
asn=44357	id=7   	Node	scanning on channel=25...[NODE]
asn=44357	id=9   	Node	scanning on channel=26...[NODE]
asn=44357	id=11  	Node	scanning on channel=25...[NODE]
asn=44357	id=14  	Node	scanning on channel=20...[NODE]
asn=44389	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=44401	id=5   	Node	scanning on channel=15...[NODE]
asn=44449	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=44458	id=8   	Node	scanning on channel=17...[NODE]
asn=44458	id=12  	Node	scanning on channel=21...[NODE]
asn=44458	id=10  	Node	scanning on channel=12...[NODE]
asn=44458	id=14  	Node	scanning on channel=14...[NODE]
asn=44458	id=9   	Node	scanning on channel=12...[NODE]
asn=44458	id=7   	Node	scanning on channel=11...[NODE]
asn=44458	id=13  	Node	scanning on channel=25...[NODE]
asn=44458	id=6   	Node	scanning on channel=14...[NODE]
asn=44479	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=44479	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=44479	id=4   	App	generate a packet, seqnum=25 for=1 [PACKET_SOURCE]
asn=44479	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=44479	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=44479	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=44479	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 25], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=44479	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=44492	id=1   	App	rx app packet seqnum=25 from=4 at cell [ts: 3, co: 2][NODE]
asn=44492	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=25 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=44492	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=44492	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=44501	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=44502	id=5   	Node	scanning on channel=24...[NODE]
asn=44559	id=8   	Node	scanning on channel=23...[NODE]
asn=44559	id=10  	Node	scanning on channel=11...[NODE]
asn=44559	id=3   	Node	scanning on channel=15...[NODE]
asn=44559	id=6   	Node	scanning on channel=11...[NODE]
asn=44559	id=13  	Node	scanning on channel=13...[NODE]
asn=44559	id=7   	Node	scanning on channel=26...[NODE]
asn=44559	id=9   	Node	scanning on channel=21...[NODE]
asn=44559	id=14  	Node	scanning on channel=22...[NODE]
asn=44559	id=11  	Node	scanning on channel=16...[NODE]
asn=44603	id=5   	Node	scanning on channel=17...[NODE]
asn=44660	id=11  	Node	scanning on channel=22...[NODE]
asn=44660	id=14  	Node	scanning on channel=23...[NODE]
asn=44660	id=8   	Node	scanning on channel=14...[NODE]
asn=44660	id=12  	Node	scanning on channel=24...[NODE]
asn=44660	id=7   	Node	scanning on channel=25...[NODE]
asn=44660	id=13  	Node	scanning on channel=21...[NODE]
asn=44660	id=3   	Node	scanning on channel=11...[NODE]
asn=44660	id=6   	Node	scanning on channel=13...[NODE]
asn=44704	id=5   	Node	scanning on channel=13...[NODE]
asn=44727	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=44727	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=44761	id=3   	Node	scanning on channel=13...[NODE]
asn=44761	id=8   	Node	scanning on channel=22...[NODE]
asn=44761	id=14  	Node	scanning on channel=13...[NODE]
asn=44761	id=11  	Node	scanning on channel=14...[NODE]
asn=44761	id=6   	Node	scanning on channel=26...[NODE]
asn=44761	id=13  	Node	scanning on channel=18...[NODE]
asn=44761	id=7   	Node	scanning on channel=18...[NODE]
asn=44761	id=9   	Node	scanning on channel=12...[NODE]
asn=44761	id=12  	Node	scanning on channel=19...[NODE]
asn=44761	id=10  	Node	scanning on channel=17...[NODE]
asn=44805	id=5   	Node	scanning on channel=17...[NODE]
asn=44861	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=44862	id=12  	Node	scanning on channel=25...[NODE]
asn=44862	id=3   	Node	scanning on channel=23...[NODE]
asn=44862	id=8   	Node	scanning on channel=19...[NODE]
asn=44862	id=14  	Node	scanning on channel=22...[NODE]
asn=44862	id=10  	Node	scanning on channel=19...[NODE]
asn=44862	id=9   	Node	scanning on channel=20...[NODE]
asn=44862	id=7   	Node	scanning on channel=21...[NODE]
asn=44862	id=13  	Node	scanning on channel=11...[NODE]
asn=44862	id=11  	Node	scanning on channel=23...[NODE]
asn=44862	id=6   	Node	scanning on channel=15...[NODE]
asn=44901	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=44906	id=5   	Node	scanning on channel=21...[NODE]
asn=44963	id=6   	Node	scanning on channel=17...[NODE]
asn=44963	id=12  	Node	scanning on channel=23...[NODE]
asn=44963	id=3   	Node	scanning on channel=13...[NODE]
asn=44963	id=11  	Node	scanning on channel=21...[NODE]
asn=44963	id=13  	Node	scanning on channel=24...[NODE]
asn=44963	id=7   	Node	scanning on channel=22...[NODE]
asn=44963	id=9   	Node	scanning on channel=15...[NODE]
asn=44963	id=14  	Node	scanning on channel=15...[NODE]
asn=44963	id=10  	Node	scanning on channel=14...[NODE]
asn=45001	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=45007	id=5   	Node	scanning on channel=16...[NODE]
asn=45050	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45050	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45050	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=45050	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45064	id=14  	Node	scanning on channel=18...[NODE]
asn=45064	id=12  	Node	scanning on channel=17...[NODE]
asn=45064	id=10  	Node	scanning on channel=23...[NODE]
asn=45064	id=3   	Node	scanning on channel=18...[NODE]
asn=45064	id=6   	Node	scanning on channel=14...[NODE]
asn=45064	id=9   	Node	scanning on channel=24...[NODE]
asn=45064	id=7   	Node	scanning on channel=19...[NODE]
asn=45064	id=13  	Node	scanning on channel=18...[NODE]
asn=45064	id=8   	Node	scanning on channel=12...[NODE]
asn=45064	id=11  	Node	scanning on channel=11...[NODE]
asn=45074	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=45105	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=45108	id=5   	Node	scanning on channel=12...[NODE]
asn=45108	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=45165	id=14  	Node	scanning on channel=23...[NODE]
asn=45165	id=13  	Node	scanning on channel=25...[NODE]
asn=45165	id=7   	Node	scanning on channel=14...[NODE]
asn=45165	id=10  	Node	scanning on channel=17...[NODE]
asn=45165	id=12  	Node	scanning on channel=23...[NODE]
asn=45165	id=9   	Node	scanning on channel=16...[NODE]
asn=45165	id=3   	Node	scanning on channel=21...[NODE]
asn=45165	id=6   	Node	scanning on channel=17...[NODE]
asn=45209	id=5   	Node	scanning on channel=19...[NODE]
asn=45254	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=45266	id=11  	Node	scanning on channel=20...[NODE]
asn=45266	id=14  	Node	scanning on channel=13...[NODE]
asn=45266	id=8   	Node	scanning on channel=23...[NODE]
asn=45266	id=3   	Node	scanning on channel=22...[NODE]
asn=45266	id=9   	Node	scanning on channel=22...[NODE]
asn=45266	id=12  	Node	scanning on channel=14...[NODE]
asn=45266	id=10  	Node	scanning on channel=22...[NODE]
asn=45266	id=13  	Node	scanning on channel=21...[NODE]
asn=45266	id=7   	Node	scanning on channel=20...[NODE]
asn=45271	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=45310	id=5   	Node	scanning on channel=21...[NODE]
asn=45324	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=45367	id=13  	Node	scanning on channel=16...[NODE]
asn=45367	id=14  	Node	scanning on channel=11...[NODE]
asn=45367	id=6   	Node	scanning on channel=13...[NODE]
asn=45367	id=7   	Node	scanning on channel=13...[NODE]
asn=45367	id=11  	Node	scanning on channel=23...[NODE]
asn=45367	id=10  	Node	scanning on channel=23...[NODE]
asn=45367	id=12  	Node	scanning on channel=22...[NODE]
asn=45367	id=9   	Node	scanning on channel=15...[NODE]
asn=45367	id=8   	Node	scanning on channel=17...[NODE]
asn=45367	id=3   	Node	scanning on channel=19...[NODE]
asn=45390	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=45390	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=45390	id=2   	App	generate a packet, seqnum=5 for=1 [PACKET_SOURCE]
asn=45390	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=45390	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=45390	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=45390	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 5], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=45390	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=45391	id=1   	App	rx app packet seqnum=5 from=2 at cell [ts: 1, co: 1][NODE]
asn=45391	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=5 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=45391	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=45391	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45411	id=5   	Node	scanning on channel=26...[NODE]
asn=45468	id=3   	Node	scanning on channel=11...[NODE]
asn=45468	id=6   	Node	scanning on channel=18...[NODE]
asn=45468	id=13  	Node	scanning on channel=20...[NODE]
asn=45468	id=14  	Node	scanning on channel=18...[NODE]
asn=45468	id=8   	Node	scanning on channel=13...[NODE]
asn=45468	id=9   	Node	scanning on channel=21...[NODE]
asn=45468	id=12  	Node	scanning on channel=18...[NODE]
asn=45468	id=10  	Node	scanning on channel=25...[NODE]
asn=45468	id=7   	Node	scanning on channel=15...[NODE]
asn=45468	id=11  	Node	scanning on channel=24...[NODE]
asn=45512	id=5   	Node	scanning on channel=11...[NODE]
asn=45531	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=45569	id=7   	Node	scanning on channel=12...[NODE]
asn=45569	id=3   	Node	scanning on channel=15...[NODE]
asn=45569	id=6   	Node	scanning on channel=17...[NODE]
asn=45569	id=13  	Node	scanning on channel=11...[NODE]
asn=45569	id=11  	Node	scanning on channel=14...[NODE]
asn=45569	id=10  	Node	scanning on channel=16...[NODE]
asn=45569	id=12  	Node	scanning on channel=23...[NODE]
asn=45569	id=9   	Node	scanning on channel=14...[NODE]
asn=45569	id=14  	Node	scanning on channel=21...[NODE]
asn=45569	id=8   	Node	scanning on channel=17...[NODE]
asn=45577	id=5   	Node	add neighbor id=2 [NODE]
asn=45577	id=5   	Node	Add_route called from ensure neighbor
asn=45577	id=5   	TSCH	joined/associated at 455.77 on receiving an EB packet from 2[NODE]
asn=45577	id=5   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=45577	id=5   	Node	update time source called [NODE]
asn=45577	id=5   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=45577	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45577	id=5   	Node	Start method called from Manual Routing for 5
asn=45577	id=5   	Node	Route File Read successfully [ROUTING MANUAL]
asn=45577	id=5   	Node	File loaded into struct successfully [ROUTING MANUAL]
asn=45577	id=5   	Node	Reading routes for Node 5 [ROUTING MANUAL]
asn=45577	id=5   	Node	Destination = 2, Nexthop = 2 [ROUTING MANUAL]
asn=45577	id=5   	Node	Route added to destination node id: 2 through next hop node id: 2 in the routing table of node: 5
asn=45577	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45577	id=5   	Node	Reading routes for Node 5 [ROUTING MANUAL]
asn=45577	id=5   	Node	Destination = 1, Nexthop = 2 [ROUTING MANUAL]
asn=45577	id=5   	Node	Route added to destination node id: 1 through next hop node id: 2 in the routing table of node: 5
asn=45577	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=45577	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45670	id=7   	Node	scanning on channel=26...[NODE]
asn=45670	id=3   	Node	scanning on channel=16...[NODE]
asn=45670	id=6   	Node	scanning on channel=26...[NODE]
asn=45670	id=13  	Node	scanning on channel=23...[NODE]
asn=45670	id=8   	Node	scanning on channel=12...[NODE]
asn=45670	id=14  	Node	scanning on channel=12...[NODE]
asn=45670	id=9   	Node	scanning on channel=16...[NODE]
asn=45670	id=12  	Node	scanning on channel=22...[NODE]
asn=45670	id=10  	Node	scanning on channel=24...[NODE]
asn=45670	id=11  	Node	scanning on channel=18...[NODE]
asn=45727	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=45739	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=45771	id=11  	Node	scanning on channel=13...[NODE]
asn=45771	id=7   	Node	scanning on channel=20...[NODE]
asn=45771	id=3   	Node	scanning on channel=22...[NODE]
asn=45771	id=6   	Node	scanning on channel=20...[NODE]
asn=45771	id=10  	Node	scanning on channel=20...[NODE]
asn=45771	id=12  	Node	scanning on channel=21...[NODE]
asn=45771	id=9   	Node	scanning on channel=17...[NODE]
asn=45771	id=13  	Node	scanning on channel=15...[NODE]
asn=45771	id=14  	Node	scanning on channel=14...[NODE]
asn=45771	id=8   	Node	scanning on channel=18...[NODE]
asn=45855	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=45855	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=45855	id=4   	App	generate a packet, seqnum=26 for=1 [PACKET_SOURCE]
asn=45855	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=45855	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=45855	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=45855	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 26], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=45855	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=45869	id=1   	App	rx app packet seqnum=26 from=4 at cell [ts: 3, co: 2][NODE]
asn=45869	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=26 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=45869	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=45869	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45872	id=8   	Node	scanning on channel=19...[NODE]
asn=45872	id=11  	Node	scanning on channel=16...[NODE]
asn=45872	id=7   	Node	scanning on channel=13...[NODE]
asn=45872	id=3   	Node	scanning on channel=24...[NODE]
asn=45872	id=6   	Node	scanning on channel=21...[NODE]
asn=45872	id=14  	Node	scanning on channel=12...[NODE]
asn=45872	id=13  	Node	scanning on channel=16...[NODE]
asn=45872	id=9   	Node	scanning on channel=18...[NODE]
asn=45872	id=12  	Node	scanning on channel=18...[NODE]
asn=45872	id=10  	Node	scanning on channel=11...[NODE]
asn=45879	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=45934	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=45934	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45973	id=8   	Node	scanning on channel=14...[NODE]
asn=45973	id=11  	Node	scanning on channel=22...[NODE]
asn=45973	id=7   	Node	scanning on channel=18...[NODE]
asn=45973	id=3   	Node	scanning on channel=22...[NODE]
asn=45973	id=10  	Node	scanning on channel=23...[NODE]
asn=45973	id=12  	Node	scanning on channel=21...[NODE]
asn=45973	id=9   	Node	scanning on channel=26...[NODE]
asn=45973	id=13  	Node	scanning on channel=23...[NODE]
asn=45973	id=14  	Node	scanning on channel=25...[NODE]
asn=45973	id=6   	Node	scanning on channel=22...[NODE]
asn=45985	id=2   	Node	add neighbor id=5 [NODE]
asn=45985	id=2   	Node	Add_route called from ensure neighbor
asn=45985	id=5   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=45985	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46024	id=5   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46024	id=5   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=46024	id=5   	App	generate a packet, seqnum=1 for=1 [PACKET_SOURCE]
asn=46024	id=5   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46024	id=5   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46024	id=5   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46024	id=5   	TSCH	schedule packet [src: 5, dest: 2, seqnum: 1], channel offset=3 timeslot=4[SCHEDULER NEW]
asn=46024	id=5   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46040	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=46040	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46040	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46040	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46040	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46040	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46040	id=2   	TSCH	schedule packet [src: 5, dest: 1, seqnum: 1], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=46040	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46040	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=1 seqnum=1 packet buffer: timeslot: 4 channel offset: 3 acked=true, remove packet[NODE]
asn=46040	id=5   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46040	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46054	id=1   	App	rx app packet seqnum=1 from=5 at cell [ts: 1, co: 1][NODE]
asn=46054	id=2   	Node	tx done from=2 source=5 to=1 destination=1 numtx=1 seqnum=1 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=46054	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46054	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46074	id=14  	Node	scanning on channel=19...[NODE]
asn=46074	id=11  	Node	scanning on channel=13...[NODE]
asn=46074	id=7   	Node	scanning on channel=15...[NODE]
asn=46074	id=13  	Node	scanning on channel=16...[NODE]
asn=46074	id=3   	Node	scanning on channel=13...[NODE]
asn=46074	id=6   	Node	scanning on channel=16...[NODE]
asn=46074	id=9   	Node	scanning on channel=23...[NODE]
asn=46074	id=12  	Node	scanning on channel=16...[NODE]
asn=46074	id=10  	Node	scanning on channel=26...[NODE]
asn=46175	id=10  	Node	scanning on channel=25...[NODE]
asn=46175	id=12  	Node	scanning on channel=19...[NODE]
asn=46175	id=14  	Node	scanning on channel=13...[NODE]
asn=46175	id=11  	Node	scanning on channel=22...[NODE]
asn=46175	id=9   	Node	scanning on channel=25...[NODE]
asn=46175	id=6   	Node	scanning on channel=12...[NODE]
