asn=0    	id=-1  	Main	copying configuration file E:\TSCH-2022\matlab-simulation\simple-Exmp\config.json to output directory E:\TSCH-2022\results\2022-04-28_12-31-51\config.json[MAIN]
asn=5812 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=5812 	id=4   	App	generate a packet, seqnum=3 for=1 [PACKET_SOURCE]
asn=5812 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=5812 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=5812 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=5812 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 3], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=5812 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=5827 	id=1   	App	rx app packet seqnum=3 from=4 at cell [ts: 3, co: 2][NODE]
asn=5827 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=3 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=5827 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=5827 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5835 	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=6008 	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=6008 	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=6008 	id=2   	App	generate a packet, seqnum=2 for=1 [PACKET_SOURCE]
asn=6008 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=6008 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=6008 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=6008 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 2], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=6008 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=6017 	id=1   	App	rx app packet seqnum=2 from=2 at cell [ts: 1, co: 1][NODE]
asn=6017 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=2 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=6017 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=6017 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6075 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=6075 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=6075 	id=4   	App	generate a packet, seqnum=4 for=1 [PACKET_SOURCE]
asn=6075 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=6075 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=6075 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=6075 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 4], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=6075 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=6083 	id=1   	App	rx app packet seqnum=4 from=4 at cell [ts: 3, co: 2][NODE]
asn=6083 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=4 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=6083 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=6083 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6163 	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=6223 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=6223 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=6223 	id=4   	App	generate a packet, seqnum=5 for=1 [PACKET_SOURCE]
asn=6223 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=6223 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=6223 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=6223 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 5], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=6223 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=6227 	id=1   	App	rx app packet seqnum=5 from=4 at cell [ts: 3, co: 2][NODE]
asn=6227 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=5 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=6227 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=6227 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6229 	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=6229 	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=6229 	id=2   	App	generate a packet, seqnum=3 for=1 [PACKET_SOURCE]
asn=6229 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=6229 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=6229 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=6229 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 3], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=6229 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=6232 	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=6241 	id=1   	App	rx app packet seqnum=3 from=2 at cell [ts: 1, co: 1][NODE]
asn=6241 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=3 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=6241 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=6241 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6306 	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=6306 	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=6306 	id=2   	App	generate a packet, seqnum=4 for=1 [PACKET_SOURCE]
asn=6306 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=6306 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=6306 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=6306 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 4], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=6306 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=6321 	id=1   	App	rx app packet seqnum=4 from=2 at cell [ts: 1, co: 1][NODE]
asn=6321 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=4 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=6321 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=6321 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6368 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=6368 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6420 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=6420 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=6420 	id=4   	App	generate a packet, seqnum=6 for=1 [PACKET_SOURCE]
asn=6420 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=6420 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=6420 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=6420 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 6], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=6420 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=6435 	id=1   	App	rx app packet seqnum=6 from=4 at cell [ts: 3, co: 2][NODE]
asn=6435 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=6 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=6435 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=6435 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6495 	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=6495 	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=6495 	id=2   	App	generate a packet, seqnum=5 for=1 [PACKET_SOURCE]
asn=6495 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=6495 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=6495 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=6495 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 5], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=6495 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=6497 	id=1   	App	rx app packet seqnum=5 from=2 at cell [ts: 1, co: 1][NODE]
asn=6497 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=5 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=6497 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=6497 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6548 	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=6616 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=6616 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=6616 	id=4   	App	generate a packet, seqnum=7 for=1 [PACKET_SOURCE]
asn=6616 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=6616 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=6616 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=6616 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 7], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=6616 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=6627 	id=1   	App	rx app packet seqnum=7 from=4 at cell [ts: 3, co: 2][NODE]
asn=6627 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=7 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=6627 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=6627 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6731 	id=-1  	Main	67 seconds, progress 67.31%[SIMULATOR]
asn=6731 	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=6731 	id=-1  	Main	joined_routing/joined_tsch/total=3/3/4 [ROUTE]
asn=6731 	id=-1  	TSCH	Periodic process called for [Node]
asn=6731 	id=1   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6731 	id=1   	TSCH	stats: {"idle_listen":1666,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":12,"tx_data":5,"tx_data_rx_ack":0}[NODE]
asn=6731 	id=2   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6731 	id=2   	TSCH	stats: {"idle_listen":122,"channel_scan":5712,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":5}[NODE]
asn=6731 	id=3   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6731 	id=3   	TSCH	stats: {"idle_listen":0,"channel_scan":6730,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6731 	id=4   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6731 	id=4   	TSCH	stats: {"idle_listen":302,"channel_scan":4240,"rx_data":0,"rx_data_tx_ack":0,"tx_data":2,"tx_data_rx_ack":7}[NODE]
asn=6736 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=6736 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6742 	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=6768 	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=6768 	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=6768 	id=2   	App	generate a packet, seqnum=6 for=1 [PACKET_SOURCE]
asn=6768 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=6768 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=6768 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=6768 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 6], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=6768 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=6769 	id=1   	App	rx app packet seqnum=6 from=2 at cell [ts: 1, co: 1][NODE]
asn=6769 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=6 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=6769 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=6769 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6831 	id=3   	Node	scanning on channel=25...[NODE]
asn=6836 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=6836 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=6836 	id=4   	App	generate a packet, seqnum=8 for=1 [PACKET_SOURCE]
asn=6836 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=6836 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=6836 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=6836 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 8], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=6836 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=6851 	id=1   	App	rx app packet seqnum=8 from=4 at cell [ts: 3, co: 2][NODE]
asn=6851 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=8 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=6851 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=6851 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6888 	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=6888 	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=6888 	id=2   	App	generate a packet, seqnum=7 for=1 [PACKET_SOURCE]
asn=6888 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=6888 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=6888 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=6888 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 7], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=6888 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=6897 	id=1   	App	rx app packet seqnum=7 from=2 at cell [ts: 1, co: 1][NODE]
asn=6897 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=7 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=6897 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=6897 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6931 	id=3   	Node	scanning on channel=15...[NODE]
asn=6977 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=6977 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=6977 	id=4   	App	generate a packet, seqnum=9 for=1 [PACKET_SOURCE]
asn=6977 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=6977 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=6977 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=6977 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 9], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=6977 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=6979 	id=1   	App	rx app packet seqnum=9 from=4 at cell [ts: 3, co: 2][NODE]
asn=6979 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=9 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=6979 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=6979 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7031 	id=3   	Node	scanning on channel=26...[NODE]
asn=7131 	id=3   	Node	scanning on channel=20...[NODE]
asn=7168 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7168 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7168 	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7168 	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7177 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=7177 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=7177 	id=4   	App	generate a packet, seqnum=10 for=1 [PACKET_SOURCE]
asn=7177 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=7177 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=7177 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=7177 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 10], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=7177 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=7177 	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=7177 	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=7177 	id=2   	App	generate a packet, seqnum=8 for=1 [PACKET_SOURCE]
asn=7177 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=7177 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=7177 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=7177 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 8], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=7177 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=7185 	id=1   	App	rx app packet seqnum=8 from=2 at cell [ts: 1, co: 1][NODE]
asn=7185 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=8 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=7185 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7185 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7187 	id=1   	App	rx app packet seqnum=10 from=4 at cell [ts: 3, co: 2][NODE]
asn=7187 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=10 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=7187 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7187 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7331 	id=3   	Node	scanning on channel=15...[NODE]
asn=7390 	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=7390 	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=7390 	id=2   	App	generate a packet, seqnum=9 for=1 [PACKET_SOURCE]
asn=7390 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=7390 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=7390 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=7390 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 9], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=7390 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=7393 	id=1   	App	rx app packet seqnum=9 from=2 at cell [ts: 1, co: 1][NODE]
asn=7393 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=9 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=7393 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7393 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7431 	id=3   	Node	scanning on channel=20...[NODE]
asn=7478 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=7478 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=7478 	id=4   	App	generate a packet, seqnum=11 for=1 [PACKET_SOURCE]
asn=7478 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=7478 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=7478 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=7478 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 11], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=7478 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=7491 	id=1   	App	rx app packet seqnum=11 from=4 at cell [ts: 3, co: 2][NODE]
asn=7491 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=11 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=7491 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7491 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7531 	id=3   	Node	scanning on channel=26...[NODE]
asn=7591 	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=7591 	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=7591 	id=2   	App	generate a packet, seqnum=10 for=1 [PACKET_SOURCE]
asn=7591 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=7591 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=7591 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=7591 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 10], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=7591 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=7599 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=7599 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=7599 	id=4   	App	generate a packet, seqnum=12 for=1 [PACKET_SOURCE]
asn=7599 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=7599 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=7599 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=7599 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 12], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=7599 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=7601 	id=1   	App	rx app packet seqnum=10 from=2 at cell [ts: 1, co: 1][NODE]
asn=7601 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=10 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=7601 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7601 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7603 	id=1   	App	rx app packet seqnum=12 from=4 at cell [ts: 3, co: 2][NODE]
asn=7603 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=12 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=7603 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7603 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7631 	id=3   	Node	scanning on channel=15...[NODE]
asn=7731 	id=3   	Node	scanning on channel=25...[NODE]
asn=7768 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=7768 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=7768 	id=4   	App	generate a packet, seqnum=13 for=1 [PACKET_SOURCE]
asn=7768 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=7768 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=7768 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=7768 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 13], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=7768 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=7776 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7776 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7779 	id=1   	App	rx app packet seqnum=13 from=4 at cell [ts: 3, co: 2][NODE]
asn=7779 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=13 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=7779 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7779 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7819 	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=7819 	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=7819 	id=2   	App	generate a packet, seqnum=11 for=1 [PACKET_SOURCE]
asn=7819 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=7819 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=7819 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=7819 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 11], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=7819 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=7825 	id=1   	App	rx app packet seqnum=11 from=2 at cell [ts: 1, co: 1][NODE]
asn=7825 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=11 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=7825 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7825 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7831 	id=3   	Node	scanning on channel=20...[NODE]
asn=7854 	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=7854 	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=7854 	id=2   	App	generate a packet, seqnum=12 for=1 [PACKET_SOURCE]
asn=7854 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
